"subject","mode","pretty_condition","question","score"
"RAV2R","asynch","arrow",8,1
"RAV2R","asynch","arrow",9,1
"RAV2R","asynch","arrow",10,1
"RAV2R","asynch","arrow",11,1
"RAV2R","asynch","arrow",12,1
"RAV2R","asynch","arrow",13,1
"D18Z4","asynch","arrow",1,0
"D18Z4","asynch","arrow",2,0
"D18Z4","asynch","arrow",3,0
"D18Z4","asynch","arrow",4,0
"D18Z4","asynch","arrow",5,0
"D18Z4","asynch","arrow",6,0
"D18Z4","asynch","arrow",7,0
"D18Z4","asynch","arrow",8,0
"D18Z4","asynch","arrow",9,0
"D18Z4","asynch","arrow",10,0
"D18Z4","asynch","arrow",11,0
"D18Z4","asynch","arrow",12,0
"D18Z4","asynch","arrow",13,0
"HJ73Z","asynch","arrow",1,0
"HJ73Z","asynch","arrow",2,0
"HJ73Z","asynch","arrow",3,0
"HJ73Z","asynch","arrow",4,0
"HJ73Z","asynch","arrow",5,0
"HJ73Z","asynch","arrow",6,0
"HJ73Z","asynch","arrow",7,0
"HJ73Z","asynch","arrow",8,0
"HJ73Z","asynch","arrow",9,0
"HJ73Z","asynch","arrow",10,0
"HJ73Z","asynch","arrow",11,0
"HJ73Z","asynch","arrow",12,0
"HJ73Z","asynch","arrow",13,0
"66SXG","asynch","arrow",1,0
"66SXG","asynch","arrow",2,0
"66SXG","asynch","arrow",3,0
"66SXG","asynch","arrow",4,0
"66SXG","asynch","arrow",5,0
"66SXG","asynch","arrow",6,0
"66SXG","asynch","arrow",7,0
"66SXG","asynch","arrow",8,0
"66SXG","asynch","arrow",9,0
"66SXG","asynch","arrow",10,0
"66SXG","asynch","arrow",11,0
"66SXG","asynch","arrow",12,0
"66SXG","asynch","arrow",13,0
"U82D6","asynch","arrow",1,0
"U82D6","asynch","arrow",2,0
"U82D6","asynch","arrow",3,0
"U82D6","asynch","arrow",4,1
"U82D6","asynch","arrow",5,1
"U82D6","asynch","arrow",6,2
"U82D6","asynch","arrow",7,2
"U82D6","asynch","arrow",8,2
"U82D6","asynch","arrow",9,3
"U82D6","asynch","arrow",10,4
"U82D6","asynch","arrow",11,5
"U82D6","asynch","arrow",12,6
"U82D6","asynch","arrow",13,7
"SRLPH","asynch","arrow",1,0
"SRLPH","asynch","arrow",2,0
"SRLPH","asynch","arrow",3,0
"SRLPH","asynch","arrow",4,0
"SRLPH","asynch","arrow",5,0
"SRLPH","asynch","arrow",6,0
"SRLPH","asynch","arrow",7,0
"SRLPH","asynch","arrow",8,0
"SRLPH","asynch","arrow",9,0
"SRLPH","asynch","arrow",10,0
"SRLPH","asynch","arrow",11,0
"SRLPH","asynch","arrow",12,0
"SRLPH","asynch","arrow",13,0
"E6WKX","asynch","cross",1,0
"E6WKX","asynch","cross",2,0
"E6WKX","asynch","cross",3,0
"E6WKX","asynch","cross",4,0
"E6WKX","asynch","cross",5,1
"E6WKX","asynch","cross",6,1
"E6WKX","asynch","cross",7,1
"E6WKX","asynch","cross",8,1
"E6WKX","asynch","cross",9,1
"E6WKX","asynch","cross",10,1
"E6WKX","asynch","cross",11,1
"E6WKX","asynch","cross",12,1
"E6WKX","asynch","cross",13,2
"4EOL2","asynch","arrow",1,0
"4EOL2","asynch","arrow",2,0
"4EOL2","asynch","arrow",3,0
"4EOL2","asynch","arrow",4,0
"4EOL2","asynch","arrow",5,1
"4EOL2","asynch","arrow",6,1
"4EOL2","asynch","arrow",7,1
"4EOL2","asynch","arrow",8,1
"4EOL2","asynch","arrow",9,1
"4EOL2","asynch","arrow",10,1
"4EOL2","asynch","arrow",11,1
"4EOL2","asynch","arrow",12,1
"4EOL2","asynch","arrow",13,2
"ZLES9","asynch","arrow",1,0
"ZLES9","asynch","arrow",2,0
"ZLES9","asynch","arrow",3,0
"ZLES9","asynch","arrow",4,0
"ZLES9","asynch","arrow",5,1
"ZLES9","asynch","arrow",6,1
"ZLES9","asynch","arrow",7,1
"ZLES9","asynch","arrow",8,1
"ZLES9","asynch","arrow",9,1
"ZLES9","asynch","arrow",10,1
"ZLES9","asynch","arrow",11,1
"ZLES9","asynch","arrow",12,1
"ZLES9","asynch","arrow",13,1
"7SYZM","asynch","cross",1,0
"7SYZM","asynch","cross",2,0
"7SYZM","asynch","cross",3,0
"7SYZM","asynch","cross",4,0
"7SYZM","asynch","cross",5,0
"7SYZM","asynch","cross",6,0
"7SYZM","asynch","cross",7,0
"7SYZM","asynch","cross",8,0
"7SYZM","asynch","cross",9,0
"7SYZM","asynch","cross",10,0
"7SYZM","asynch","cross",11,0
"7SYZM","asynch","cross",12,0
"7SYZM","asynch","cross",13,0
"DUTP2","asynch","cross",1,0
"DUTP2","asynch","cross",2,0
"DUTP2","asynch","cross",3,0
"DUTP2","asynch","cross",4,0
"DUTP2","asynch","cross",5,0
"DUTP2","asynch","cross",6,0
"DUTP2","asynch","cross",7,0
"DUTP2","asynch","cross",8,0
"DUTP2","asynch","cross",9,0
"DUTP2","asynch","cross",10,0
"DUTP2","asynch","cross",11,0
"DUTP2","asynch","cross",12,0
"DUTP2","asynch","cross",13,0
"5C6EA","asynch","cross",1,0
"5C6EA","asynch","cross",2,0
"5C6EA","asynch","cross",3,0
"5C6EA","asynch","cross",4,0
"5C6EA","asynch","cross",5,0
"5C6EA","asynch","cross",6,0
"5C6EA","asynch","cross",7,0
"5C6EA","asynch","cross",8,0
"5C6EA","asynch","cross",9,0
"5C6EA","asynch","cross",10,0
"5C6EA","asynch","cross",11,0
"5C6EA","asynch","cross",12,0
"5C6EA","asynch","cross",13,0
"EH1AK","asynch","cross",1,0
"EH1AK","asynch","cross",2,0
"EH1AK","asynch","cross",3,0
"EH1AK","asynch","cross",4,0
"EH1AK","asynch","cross",5,0
"EH1AK","asynch","cross",6,0
"EH1AK","asynch","cross",7,0
"EH1AK","asynch","cross",8,0
"EH1AK","asynch","cross",9,0
"EH1AK","asynch","cross",10,0
"EH1AK","asynch","cross",11,0
"EH1AK","asynch","cross",12,0
"EH1AK","asynch","cross",13,0
"XL4NH","asynch","cross",1,0
"XL4NH","asynch","cross",2,0
"XL4NH","asynch","cross",3,0
"XL4NH","asynch","cross",4,0
"XL4NH","asynch","cross",5,0
"XL4NH","asynch","cross",6,0
"XL4NH","asynch","cross",7,0
"XL4NH","asynch","cross",8,0
"XL4NH","asynch","cross",9,0
"XL4NH","asynch","cross",10,0
"XL4NH","asynch","cross",11,0
"XL4NH","asynch","cross",12,0
"XL4NH","asynch","cross",13,0
"153VV","asynch","cross",1,1
"153VV","asynch","cross",2,2
"153VV","asynch","cross",3,3
"153VV","asynch","cross",4,4
"153VV","asynch","cross",5,5
"153VV","asynch","cross",6,6
"153VV","asynch","cross",7,7
"153VV","asynch","cross",8,8
"153VV","asynch","cross",9,9
"153VV","asynch","cross",10,10
"153VV","asynch","cross",11,11
"153VV","asynch","cross",12,12
"153VV","asynch","cross",13,13
"WNU5S","asynch","cross",1,0
"WNU5S","asynch","cross",2,0
"WNU5S","asynch","cross",3,0
"WNU5S","asynch","cross",4,0
"WNU5S","asynch","cross",5,0
"WNU5S","asynch","cross",6,0
"WNU5S","asynch","cross",7,0
"WNU5S","asynch","cross",8,0
"WNU5S","asynch","cross",9,0
"WNU5S","asynch","cross",10,0
"WNU5S","asynch","cross",11,0
"WNU5S","asynch","cross",12,0
"WNU5S","asynch","cross",13,0
"NYN9R","asynch","cross",1,0
"NYN9R","asynch","cross",2,0
"NYN9R","asynch","cross",3,0
"NYN9R","asynch","cross",4,0
"NYN9R","asynch","cross",5,0
"NYN9R","asynch","cross",6,0
"NYN9R","asynch","cross",7,0
"NYN9R","asynch","cross",8,0
"NYN9R","asynch","cross",9,0
"NYN9R","asynch","cross",10,0
"NYN9R","asynch","cross",11,0
"NYN9R","asynch","cross",12,0
"NYN9R","asynch","cross",13,0
"32HTL","asynch","cross",1,0
"32HTL","asynch","cross",2,0
"32HTL","asynch","cross",3,0
"32HTL","asynch","cross",4,0
"32HTL","asynch","cross",5,0
"32HTL","asynch","cross",6,0
"32HTL","asynch","cross",7,0
"32HTL","asynch","cross",8,0
"32HTL","asynch","cross",9,0
"32HTL","asynch","cross",10,0
"32HTL","asynch","cross",11,0
"32HTL","asynch","cross",12,0
"32HTL","asynch","cross",13,0
"V2YWG","asynch","cross",1,0
"V2YWG","asynch","cross",2,0
"V2YWG","asynch","cross",3,0
"V2YWG","asynch","cross",4,0
"V2YWG","asynch","cross",5,0
"V2YWG","asynch","cross",6,0
"V2YWG","asynch","cross",7,0
"V2YWG","asynch","cross",8,0
"V2YWG","asynch","cross",9,0
"V2YWG","asynch","cross",10,0
"V2YWG","asynch","cross",11,0
"V2YWG","asynch","cross",12,0
"V2YWG","asynch","cross",13,1
"JYWY5","asynch","arrow",1,0
"JYWY5","asynch","arrow",2,0
"JYWY5","asynch","arrow",3,0
"JYWY5","asynch","arrow",4,0
"JYWY5","asynch","arrow",5,0
"JYWY5","asynch","arrow",6,0
"JYWY5","asynch","arrow",7,0
"JYWY5","asynch","arrow",8,0
"JYWY5","asynch","arrow",9,0
"JYWY5","asynch","arrow",10,0
"JYWY5","asynch","arrow",11,0
"JYWY5","asynch","arrow",12,0
"JYWY5","asynch","arrow",13,0
"UPBPJ","asynch","arrow",1,0
"UPBPJ","asynch","arrow",2,0
"UPBPJ","asynch","arrow",3,0
"UPBPJ","asynch","arrow",4,0
"UPBPJ","asynch","arrow",5,0
"UPBPJ","asynch","arrow",6,0
"UPBPJ","asynch","arrow",7,0
"UPBPJ","asynch","arrow",8,0
"UPBPJ","asynch","arrow",9,0
"UPBPJ","asynch","arrow",10,0
"UPBPJ","asynch","arrow",11,0
"UPBPJ","asynch","arrow",12,0
"UPBPJ","asynch","arrow",13,0
"1KHNC","asynch","arrow",1,0
"1KHNC","asynch","arrow",2,0
"1KHNC","asynch","arrow",3,0
"1KHNC","asynch","arrow",4,0
"1KHNC","asynch","arrow",5,0
"1KHNC","asynch","arrow",6,0
"1KHNC","asynch","arrow",7,0
"1KHNC","asynch","arrow",8,1
"1KHNC","asynch","arrow",9,1
"1KHNC","asynch","arrow",10,1
"1KHNC","asynch","arrow",11,1
"1KHNC","asynch","arrow",12,1
"1KHNC","asynch","arrow",13,1
"O07CQ","asynch","cross",1,0
"O07CQ","asynch","cross",2,0
"O07CQ","asynch","cross",3,0
"O07CQ","asynch","cross",4,0
"O07CQ","asynch","cross",5,0
"O07CQ","asynch","cross",6,0
"O07CQ","asynch","cross",7,0
"O07CQ","asynch","cross",8,0
"O07CQ","asynch","cross",9,0
"O07CQ","asynch","cross",10,0
"O07CQ","asynch","cross",11,0
"O07CQ","asynch","cross",12,0
"O07CQ","asynch","cross",13,0
"MOOMN","asynch","arrow",1,0
"MOOMN","asynch","arrow",2,0
"MOOMN","asynch","arrow",3,0
"MOOMN","asynch","arrow",4,0
"MOOMN","asynch","arrow",5,1
"MOOMN","asynch","arrow",6,1
"MOOMN","asynch","arrow",7,1
"MOOMN","asynch","arrow",8,1
"MOOMN","asynch","arrow",9,1
"MOOMN","asynch","arrow",10,1
"MOOMN","asynch","arrow",11,1
"MOOMN","asynch","arrow",12,1
"MOOMN","asynch","arrow",13,1
"MQ4PF","asynch","arrow",1,0
"MQ4PF","asynch","arrow",2,0
"MQ4PF","asynch","arrow",3,0
"MQ4PF","asynch","arrow",4,0
"MQ4PF","asynch","arrow",5,0
"MQ4PF","asynch","arrow",6,0
"MQ4PF","asynch","arrow",7,0
"MQ4PF","asynch","arrow",8,1
"MQ4PF","asynch","arrow",9,1
"MQ4PF","asynch","arrow",10,1
"MQ4PF","asynch","arrow",11,1
"MQ4PF","asynch","arrow",12,1
"MQ4PF","asynch","arrow",13,1
"Q6N18","asynch","cross",1,0
"Q6N18","asynch","cross",2,0
"Q6N18","asynch","cross",3,0
"Q6N18","asynch","cross",4,0
"Q6N18","asynch","cross",5,0
"Q6N18","asynch","cross",6,0
"Q6N18","asynch","cross",7,0
"Q6N18","asynch","cross",8,0
"Q6N18","asynch","cross",9,0
"Q6N18","asynch","cross",10,0
"Q6N18","asynch","cross",11,0
"Q6N18","asynch","cross",12,0
"Q6N18","asynch","cross",13,0
"JZPOR","asynch","cross",1,0
"JZPOR","asynch","cross",2,0
"JZPOR","asynch","cross",3,0
"JZPOR","asynch","cross",4,0
"JZPOR","asynch","cross",5,0
"JZPOR","asynch","cross",6,0
"JZPOR","asynch","cross",7,0
"JZPOR","asynch","cross",8,0
"JZPOR","asynch","cross",9,0
"JZPOR","asynch","cross",10,1
"JZPOR","asynch","cross",11,1
"JZPOR","asynch","cross",12,1
"JZPOR","asynch","cross",13,1
"RU6P7","asynch","cross",1,0
"RU6P7","asynch","cross",2,0
"RU6P7","asynch","cross",3,0
"RU6P7","asynch","cross",4,0
"RU6P7","asynch","cross",5,1
"RU6P7","asynch","cross",6,1
"RU6P7","asynch","cross",7,1
"RU6P7","asynch","cross",8,1
"RU6P7","asynch","cross",9,1
"RU6P7","asynch","cross",10,1
"RU6P7","asynch","cross",11,1
"RU6P7","asynch","cross",12,1
"RU6P7","asynch","cross",13,1
"RRKFH","asynch","cross",1,0
"RRKFH","asynch","cross",2,0
"RRKFH","asynch","cross",3,0
"RRKFH","asynch","cross",4,0
"RRKFH","asynch","cross",5,0
"RRKFH","asynch","cross",6,0
"RRKFH","asynch","cross",7,0
"RRKFH","asynch","cross",8,0
"RRKFH","asynch","cross",9,0
"RRKFH","asynch","cross",10,0
"RRKFH","asynch","cross",11,0
"RRKFH","asynch","cross",12,0
"RRKFH","asynch","cross",13,0
"CSQRM","asynch","cross",1,0
"CSQRM","asynch","cross",2,0
"CSQRM","asynch","cross",3,0
"CSQRM","asynch","cross",4,0
"CSQRM","asynch","cross",5,0
"CSQRM","asynch","cross",6,0
"CSQRM","asynch","cross",7,0
"CSQRM","asynch","cross",8,0
"CSQRM","asynch","cross",9,0
"CSQRM","asynch","cross",10,0
"CSQRM","asynch","cross",11,0
"CSQRM","asynch","cross",12,0
"CSQRM","asynch","cross",13,0
"4SAFP","asynch","cross",1,1
"4SAFP","asynch","cross",2,2
"4SAFP","asynch","cross",3,3
"4SAFP","asynch","cross",4,4
"4SAFP","asynch","cross",5,5
"4SAFP","asynch","cross",6,6
"4SAFP","asynch","cross",7,7
"4SAFP","asynch","cross",8,8
"4SAFP","asynch","cross",9,9
"4SAFP","asynch","cross",10,10
"4SAFP","asynch","cross",11,11
"4SAFP","asynch","cross",12,12
"4SAFP","asynch","cross",13,13
"NNM19","asynch","arrow",1,0
"NNM19","asynch","arrow",2,0
"NNM19","asynch","arrow",3,0
"NNM19","asynch","arrow",4,0
"NNM19","asynch","arrow",5,1
"NNM19","asynch","arrow",6,1
"NNM19","asynch","arrow",7,1
"NNM19","asynch","arrow",8,1
"NNM19","asynch","arrow",9,1
"NNM19","asynch","arrow",10,1
"NNM19","asynch","arrow",11,1
"NNM19","asynch","arrow",12,1
"NNM19","asynch","arrow",13,2
"7PNCB","asynch","cross",1,0
"7PNCB","asynch","cross",2,0
"7PNCB","asynch","cross",3,0
"7PNCB","asynch","cross",4,0
"7PNCB","asynch","cross",5,0
"7PNCB","asynch","cross",6,0
"7PNCB","asynch","cross",7,0
"7PNCB","asynch","cross",8,0
"7PNCB","asynch","cross",9,0
"7PNCB","asynch","cross",10,0
"7PNCB","asynch","cross",11,0
"7PNCB","asynch","cross",12,0
"7PNCB","asynch","cross",13,0
"TGCCQ","asynch","cross",1,0
"TGCCQ","asynch","cross",2,0
"TGCCQ","asynch","cross",3,0
"TGCCQ","asynch","cross",4,0
"TGCCQ","asynch","cross",5,1
"TGCCQ","asynch","cross",6,1
"TGCCQ","asynch","cross",7,1
"TGCCQ","asynch","cross",8,1
"TGCCQ","asynch","cross",9,1
"TGCCQ","asynch","cross",10,1
"TGCCQ","asynch","cross",11,1
"TGCCQ","asynch","cross",12,1
"TGCCQ","asynch","cross",13,1
"9NOEY","asynch","cross",1,1
"9NOEY","asynch","cross",2,2
"9NOEY","asynch","cross",3,3
"9NOEY","asynch","cross",4,4
"9NOEY","asynch","cross",5,5
"9NOEY","asynch","cross",6,6
"9NOEY","asynch","cross",7,7
"9NOEY","asynch","cross",8,8
"9NOEY","asynch","cross",9,9
"9NOEY","asynch","cross",10,10
"9NOEY","asynch","cross",11,11
"9NOEY","asynch","cross",12,11
"9NOEY","asynch","cross",13,12
"637XQ","asynch","cross",1,0
"637XQ","asynch","cross",2,0
"637XQ","asynch","cross",3,0
"637XQ","asynch","cross",4,0
"637XQ","asynch","cross",5,0
"637XQ","asynch","cross",6,0
"637XQ","asynch","cross",7,0
"637XQ","asynch","cross",8,0
"637XQ","asynch","cross",9,0
"637XQ","asynch","cross",10,0
"637XQ","asynch","cross",11,0
"637XQ","asynch","cross",12,0
"637XQ","asynch","cross",13,0
"GLOTN","asynch","arrow",1,0
"GLOTN","asynch","arrow",2,0
"GLOTN","asynch","arrow",3,0
"GLOTN","asynch","arrow",4,0
"GLOTN","asynch","arrow",5,0
"GLOTN","asynch","arrow",6,0
"GLOTN","asynch","arrow",7,0
"GLOTN","asynch","arrow",8,0
"GLOTN","asynch","arrow",9,0
"GLOTN","asynch","arrow",10,0
"GLOTN","asynch","arrow",11,0
"GLOTN","asynch","arrow",12,0
"GLOTN","asynch","arrow",13,0
"GMMOE","asynch","arrow",1,0
"GMMOE","asynch","arrow",2,0
"GMMOE","asynch","arrow",3,0
"GMMOE","asynch","arrow",4,0
"GMMOE","asynch","arrow",5,0
"GMMOE","asynch","arrow",6,0
"GMMOE","asynch","arrow",7,0
"GMMOE","asynch","arrow",8,0
"GMMOE","asynch","arrow",9,0
"GMMOE","asynch","arrow",10,0
"GMMOE","asynch","arrow",11,0
"GMMOE","asynch","arrow",12,0
"GMMOE","asynch","arrow",13,0
"9UWCZ","asynch","cross",1,0
"9UWCZ","asynch","cross",2,0
"9UWCZ","asynch","cross",3,0
"9UWCZ","asynch","cross",4,0
"9UWCZ","asynch","cross",5,1
"9UWCZ","asynch","cross",6,1
"9UWCZ","asynch","cross",7,1
"9UWCZ","asynch","cross",8,1
"9UWCZ","asynch","cross",9,1
"9UWCZ","asynch","cross",10,1
"9UWCZ","asynch","cross",11,1
"9UWCZ","asynch","cross",12,1
"9UWCZ","asynch","cross",13,1
"CM2BP","asynch","arrow",1,0
"CM2BP","asynch","arrow",2,0
"CM2BP","asynch","arrow",3,0
"CM2BP","asynch","arrow",4,0
"CM2BP","asynch","arrow",5,1
"CM2BP","asynch","arrow",6,1
"CM2BP","asynch","arrow",7,1
"CM2BP","asynch","arrow",8,1
"CM2BP","asynch","arrow",9,1
"CM2BP","asynch","arrow",10,1
"CM2BP","asynch","arrow",11,1
"CM2BP","asynch","arrow",12,1
"CM2BP","asynch","arrow",13,1
"AT0BC","asynch","cross",1,0
"AT0BC","asynch","cross",2,0
"AT0BC","asynch","cross",3,0
"AT0BC","asynch","cross",4,0
"AT0BC","asynch","cross",5,0
"AT0BC","asynch","cross",6,0
"AT0BC","asynch","cross",7,0
"AT0BC","asynch","cross",8,0
"AT0BC","asynch","cross",9,0
"AT0BC","asynch","cross",10,0
"AT0BC","asynch","cross",11,0
"AT0BC","asynch","cross",12,0
"AT0BC","asynch","cross",13,0
"QMXO5","asynch","arrow",1,0
"QMXO5","asynch","arrow",2,0
"QMXO5","asynch","arrow",3,0
"QMXO5","asynch","arrow",4,0
"QMXO5","asynch","arrow",5,0
"QMXO5","asynch","arrow",6,0
"QMXO5","asynch","arrow",7,0
"QMXO5","asynch","arrow",8,1
"QMXO5","asynch","arrow",9,1
"QMXO5","asynch","arrow",10,1
"QMXO5","asynch","arrow",11,1
"QMXO5","asynch","arrow",12,1
"QMXO5","asynch","arrow",13,1
"MTTJL","asynch","cross",1,0
"MTTJL","asynch","cross",2,0
"MTTJL","asynch","cross",3,1
"MTTJL","asynch","cross",4,2
"MTTJL","asynch","cross",5,3
"MTTJL","asynch","cross",6,4
"MTTJL","asynch","cross",7,4
"MTTJL","asynch","cross",8,5
"MTTJL","asynch","cross",9,6
"MTTJL","asynch","cross",10,7
"MTTJL","asynch","cross",11,8
"MTTJL","asynch","cross",12,9
"MTTJL","asynch","cross",13,9
"SGV7F","asynch","arrow",1,1
"SGV7F","asynch","arrow",2,2
"SGV7F","asynch","arrow",3,3
"SGV7F","asynch","arrow",4,4
"SGV7F","asynch","arrow",5,4
"SGV7F","asynch","arrow",6,5
"SGV7F","asynch","arrow",7,5
"SGV7F","asynch","arrow",8,6
"SGV7F","asynch","arrow",9,7
"SGV7F","asynch","arrow",10,7
"SGV7F","asynch","arrow",11,8
"SGV7F","asynch","arrow",12,9
"SGV7F","asynch","arrow",13,9
"X93Z3","asynch","cross",1,0
"X93Z3","asynch","cross",2,0
"X93Z3","asynch","cross",3,0
"X93Z3","asynch","cross",4,0
"X93Z3","asynch","cross",5,0
"X93Z3","asynch","cross",6,0
"X93Z3","asynch","cross",7,1
"X93Z3","asynch","cross",8,2
"X93Z3","asynch","cross",9,3
"X93Z3","asynch","cross",10,4
"X93Z3","asynch","cross",11,5
"X93Z3","asynch","cross",12,6
"X93Z3","asynch","cross",13,7
"JAOHQ","asynch","cross",1,0
"JAOHQ","asynch","cross",2,0
"JAOHQ","asynch","cross",3,0
"JAOHQ","asynch","cross",4,0
"JAOHQ","asynch","cross",5,0
"JAOHQ","asynch","cross",6,0
"JAOHQ","asynch","cross",7,0
"JAOHQ","asynch","cross",8,0
"JAOHQ","asynch","cross",9,0
"JAOHQ","asynch","cross",10,0
"JAOHQ","asynch","cross",11,0
"JAOHQ","asynch","cross",12,0
"JAOHQ","asynch","cross",13,0
"P7R2O","asynch","arrow",1,0
"P7R2O","asynch","arrow",2,0
"P7R2O","asynch","arrow",3,0
"P7R2O","asynch","arrow",4,0
"P7R2O","asynch","arrow",5,0
"P7R2O","asynch","arrow",6,0
"P7R2O","asynch","arrow",7,0
"P7R2O","asynch","arrow",8,0
"P7R2O","asynch","arrow",9,0
"P7R2O","asynch","arrow",10,0
"P7R2O","asynch","arrow",11,0
"P7R2O","asynch","arrow",12,0
"P7R2O","asynch","arrow",13,0
"NRPP6","asynch","arrow",1,0
"NRPP6","asynch","arrow",2,0
"NRPP6","asynch","arrow",3,0
"NRPP6","asynch","arrow",4,0
"NRPP6","asynch","arrow",5,1
"NRPP6","asynch","arrow",6,1
"NRPP6","asynch","arrow",7,1
"NRPP6","asynch","arrow",8,1
"NRPP6","asynch","arrow",9,1
"NRPP6","asynch","arrow",10,1
"NRPP6","asynch","arrow",11,1
"NRPP6","asynch","arrow",12,1
"NRPP6","asynch","arrow",13,1
"NLUQH","asynch","cross",1,0
"NLUQH","asynch","cross",2,0
"NLUQH","asynch","cross",3,0
"NLUQH","asynch","cross",4,0
"NLUQH","asynch","cross",5,0
"NLUQH","asynch","cross",6,0
"NLUQH","asynch","cross",7,0
"NLUQH","asynch","cross",8,0
"NLUQH","asynch","cross",9,0
"NLUQH","asynch","cross",10,0
"NLUQH","asynch","cross",11,0
"NLUQH","asynch","cross",12,0
"NLUQH","asynch","cross",13,0
"XEUT2","asynch","cross",1,0
"XEUT2","asynch","cross",2,0
"XEUT2","asynch","cross",3,0
"XEUT2","asynch","cross",4,0
"XEUT2","asynch","cross",5,1
"XEUT2","asynch","cross",6,1
"XEUT2","asynch","cross",7,1
"XEUT2","asynch","cross",8,1
"XEUT2","asynch","cross",9,1
"XEUT2","asynch","cross",10,1
"XEUT2","asynch","cross",11,1
"XEUT2","asynch","cross",12,1
"XEUT2","asynch","cross",13,1
"H9SXZ","asynch","cross",1,0
"H9SXZ","asynch","cross",2,0
"H9SXZ","asynch","cross",3,0
"H9SXZ","asynch","cross",4,0
"H9SXZ","asynch","cross",5,1
"H9SXZ","asynch","cross",6,1
"H9SXZ","asynch","cross",7,1
"H9SXZ","asynch","cross",8,1
"H9SXZ","asynch","cross",9,1
"H9SXZ","asynch","cross",10,1
"H9SXZ","asynch","cross",11,1
"H9SXZ","asynch","cross",12,1
"H9SXZ","asynch","cross",13,2
"GSWTD","asynch","cross",1,0
"GSWTD","asynch","cross",2,0
"GSWTD","asynch","cross",3,0
"GSWTD","asynch","cross",4,0
"GSWTD","asynch","cross",5,0
"GSWTD","asynch","cross",6,0
"GSWTD","asynch","cross",7,0
"GSWTD","asynch","cross",8,0
"GSWTD","asynch","cross",9,0
"GSWTD","asynch","cross",10,0
"GSWTD","asynch","cross",11,0
"GSWTD","asynch","cross",12,0
"GSWTD","asynch","cross",13,0
"M0PWZ","asynch","cross",1,0
"M0PWZ","asynch","cross",2,0
"M0PWZ","asynch","cross",3,0
"M0PWZ","asynch","cross",4,0
"M0PWZ","asynch","cross",5,0
"M0PWZ","asynch","cross",6,0
"M0PWZ","asynch","cross",7,0
"M0PWZ","asynch","cross",8,0
"M0PWZ","asynch","cross",9,0
"M0PWZ","asynch","cross",10,0
"M0PWZ","asynch","cross",11,0
"M0PWZ","asynch","cross",12,0
"M0PWZ","asynch","cross",13,0
"DGJO0","asynch","cross",1,0
"DGJO0","asynch","cross",2,0
"DGJO0","asynch","cross",3,0
"DGJO0","asynch","cross",4,0
"DGJO0","asynch","cross",5,0
"DGJO0","asynch","cross",6,0
"DGJO0","asynch","cross",7,0
"DGJO0","asynch","cross",8,0
"DGJO0","asynch","cross",9,0
"DGJO0","asynch","cross",10,0
"DGJO0","asynch","cross",11,0
"DGJO0","asynch","cross",12,0
"DGJO0","asynch","cross",13,0
"AOCJ0","asynch","arrow",1,0
"AOCJ0","asynch","arrow",2,0
"AOCJ0","asynch","arrow",3,0
"AOCJ0","asynch","arrow",4,0
"AOCJ0","asynch","arrow",5,0
"AOCJ0","asynch","arrow",6,0
"AOCJ0","asynch","arrow",7,0
"AOCJ0","asynch","arrow",8,0
"AOCJ0","asynch","arrow",9,0
"AOCJ0","asynch","arrow",10,0
"AOCJ0","asynch","arrow",11,0
"AOCJ0","asynch","arrow",12,0
"AOCJ0","asynch","arrow",13,0
"0UMRY","asynch","cross",1,0
"0UMRY","asynch","cross",2,0
"0UMRY","asynch","cross",3,0
"0UMRY","asynch","cross",4,1
"0UMRY","asynch","cross",5,2
"0UMRY","asynch","cross",6,3
"0UMRY","asynch","cross",7,4
"0UMRY","asynch","cross",8,5
"0UMRY","asynch","cross",9,6
"0UMRY","asynch","cross",10,7
"0UMRY","asynch","cross",11,7
"0UMRY","asynch","cross",12,8
"0UMRY","asynch","cross",13,9
"K7M4V","asynch","arrow",1,0
"K7M4V","asynch","arrow",2,0
"K7M4V","asynch","arrow",3,0
"K7M4V","asynch","arrow",4,0
"K7M4V","asynch","arrow",5,0
"K7M4V","asynch","arrow",6,0
"K7M4V","asynch","arrow",7,0
"K7M4V","asynch","arrow",8,0
"K7M4V","asynch","arrow",9,0
"K7M4V","asynch","arrow",10,0
"K7M4V","asynch","arrow",11,0
"K7M4V","asynch","arrow",12,0
"K7M4V","asynch","arrow",13,0
"HEONU","asynch","cross",1,1
"HEONU","asynch","cross",2,2
"HEONU","asynch","cross",3,3
"HEONU","asynch","cross",4,4
"HEONU","asynch","cross",5,5
"HEONU","asynch","cross",6,6
"HEONU","asynch","cross",7,7
"HEONU","asynch","cross",8,8
"HEONU","asynch","cross",9,9
"HEONU","asynch","cross",10,10
"HEONU","asynch","cross",11,11
"HEONU","asynch","cross",12,12
"HEONU","asynch","cross",13,13
"XU6YT","asynch","cross",1,0
"XU6YT","asynch","cross",2,0
"XU6YT","asynch","cross",3,0
"XU6YT","asynch","cross",4,0
"XU6YT","asynch","cross",5,1
"XU6YT","asynch","cross",6,1
"XU6YT","asynch","cross",7,1
"XU6YT","asynch","cross",8,1
"XU6YT","asynch","cross",9,1
"XU6YT","asynch","cross",10,1
"XU6YT","asynch","cross",11,1
"XU6YT","asynch","cross",12,1
