"subject","condition","term","mode","question","q","response","correct","rt_s","num_o","pretty_condition","pretty_mode","IMPASSE","score_TRI","score_ORTH","score_BOTH","score_SAT_left","score_SAT_right","score_TV_max","score_TV_start","score_TV_end","score_TV_duration","score_REF","score_ABS","score_niceABS","score_TVERSKY","tv_type","score_SATISFICE","sat_type","top_score","top_type","range","int2","interpretation","high_interpretation","override","score_SCALED","score_STATE"
"E6XLL","115","winter22","asynch","Which shift(s) start at the same time as D?",2,"J",FALSE,11.19,1,"Orth-Grid","online-replication","none",-0.0833333333333333,-0.0833333333333333,-0.0769230769230769,NA,NA,0.25,-0.0909090909090909,-0.0769230769230769,1,0,0,0,1,"score_TV_duration",NA,NA,1,"score_TVERSKY",1.08333333333333,"Tversky","Tversky","pos.trans","",0.5,"tri-like"
"E6XLL","115","winter22","asynch","Which shift(s) begin when C ends?",3,"KO",FALSE,23.302,2,"Orth-Grid","online-replication","none",-0.166666666666667,-0.1,-0.153846153846154,NA,NA,0.0416666666666667,0.416666666666667,-0.166666666666667,-0.181818181818182,0,0,0,0.416666666666667,"score_TV_start",NA,NA,0.416666666666667,"score_TVERSKY",0.583333333333333,"Tversky","Tversky","pos.trans","",0.5,"tri-like"
"E6XLL","115","winter22","asynch","Which shift(s) end at 4 pm?",4,"F",FALSE,70.28,1,"Orth-Grid","online-replication","none",-0.0714285714285714,0,-0.0769230769230769,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,0,"score_ORTH",0.0714285714285714,"?","?","neg.trans","",-0.5,"unknown"
"E6XLL","115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"DJ",FALSE,20.469,2,"Orth-Grid","online-replication","none",-0.181818181818182,-0.153846153846154,-0.153846153846154,NA,NA,-0.142857142857143,-0.153846153846154,-0.166666666666667,NA,0,0,0,-0.142857142857143,"score_TV_max",NA,NA,-0.142857142857143,"score_TVERSKY",0.038961038961039,"?","?","neg.trans","",-0.5,"unknown"
"E6XLL","115","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,12.304,2,"Orth-Grid","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"E6XLL","115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"",FALSE,2.165,0,"Orth-Grid","online-replication","none",0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,"score_TRI",0,"blank","blank","neutral","",0,"unknown"
"E6XLL","115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"C",FALSE,120.932,1,"Orth-Grid","online-replication","none",-0.0666666666666667,-0.0714285714285714,-0.0625,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.0666666666666667,"score_TRI",0.00476190476190476,"?","?","neg.trans","",-0.5,"unknown"
"E6XLL","115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"K",FALSE,2.766,1,"Orth-Grid","online-replication","none",-0.0666666666666667,-0.0666666666666667,-0.0588235294117647,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.0666666666666667,"score_TRI",0,"?","?","neg.trans","",-0.5,"unknown"
"E6XLL","115","winter22","asynch","Which shift(s) end at the same time as F?",10,"A",FALSE,360.305,1,"Orth-Grid","online-replication","none",-0.0625,-0.0625,-0.0625,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,-0.0625,"score_TRI",0,"?","?","neg.trans","",-0.5,"unknown"
"E6XLL","115","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,29.584,2,"Orth-Grid","online-replication","none",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"E6XLL","115","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,52.67,1,"Orth-Grid","online-replication","none",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"E6XLL","115","winter22","asynch","Which 2 shifts end when Z begins?",13,"BIO",FALSE,299.911,3,"Orth-Grid","online-replication","none",-0.2,-0.2,-0.2,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.2,"score_TRI",0,"?","?","neg.trans","",-0.5,"unknown"
"E6XLL","115","winter22","asynch","Which shift(s) end at 3pm?",14,"K",FALSE,32.171,1,"Orth-Grid","online-replication","none",-0.0588235294117647,-0.0588235294117647,-0.0625,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,-0.0588235294117647,"score_TRI",0,"?","?","neg.trans","",-0.5,"unknown"
"E6XLL","115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EL",FALSE,14.598,2,"Orth-Grid","online-replication","none",-0.125,0.433333333333333,0.178571428571429,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,0.433333333333333,"score_ORTH",0.558333333333333,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"LR36O","115","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,6.736,1,"Orth-Grid","online-replication","none",-0.0769230769230769,1,0.5,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"LR36O","115","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,10.261,1,"Orth-Grid","online-replication","none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"LR36O","115","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,25.294,1,"Orth-Grid","online-replication","none",0,1,0.5,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"LR36O","115","winter22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,39.382,1,"Orth-Grid","online-replication","none",-0.0714285714285714,1,0.5,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"LR36O","115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"U",FALSE,128.364,1,"Orth-Grid","online-replication","none",-0.0909090909090909,1,0.5,NA,NA,0.333333333333333,-0.0769230769230769,0.5,NA,0,0,0,0.5,"score_TV_end",NA,NA,1,"score_ORTH",1.09090909090909,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"LR36O","115","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,6.242,2,"Orth-Grid","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"LR36O","115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,23.176,2,"Orth-Grid","online-replication","none",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"LR36O","115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,70.115,1,"Orth-Grid","online-replication","none",-0.0666666666666667,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"LR36O","115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,61.391,1,"Orth-Grid","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"LR36O","115","winter22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,27.647,1,"Orth-Grid","online-replication","none",-0.0625,1,0.5,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"LR36O","115","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,8.224,2,"Orth-Grid","online-replication","none",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"LR36O","115","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,18.151,1,"Orth-Grid","online-replication","none",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"LR36O","115","winter22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,32.274,2,"Orth-Grid","online-replication","none",0.433333333333333,1,0.666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"LR36O","115","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,17.095,1,"Orth-Grid","online-replication","none",-0.0588235294117647,1,0.5,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"LR36O","115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"F",FALSE,29.586,1,"Orth-Grid","online-replication","none",-0.0625,0.5,0.25,NA,NA,-0.0666666666666667,-0.0588235294117647,NA,NA,0,0,0,-0.0588235294117647,"score_TV_start",NA,NA,0.5,"score_ORTH",0.5625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"XAV9T","114","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,12.852,1,"Orth-Sparse","online-replication","none",-0.0769230769230769,1,0.5,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"XAV9T","114","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,10.855,1,"Orth-Sparse","online-replication","none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"XAV9T","114","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,83.906,1,"Orth-Sparse","online-replication","none",0,1,0.5,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"XAV9T","114","winter22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,29.516,1,"Orth-Sparse","online-replication","none",-0.0714285714285714,1,0.5,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"XAV9T","114","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"DE",FALSE,21.214,2,"Orth-Sparse","online-replication","none",-0.181818181818182,-0.153846153846154,-0.153846153846154,NA,NA,-0.142857142857143,-0.153846153846154,-0.166666666666667,NA,0,0,0,-0.142857142857143,"score_TV_max",NA,NA,-0.142857142857143,"score_TVERSKY",0.038961038961039,"?","?","neg.trans","",-0.5,"unknown"
"XAV9T","114","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,8.162,2,"Orth-Sparse","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"XAV9T","114","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,20.315,2,"Orth-Sparse","online-replication","none",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"XAV9T","114","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"O",FALSE,12.15,1,"Orth-Sparse","online-replication","none",-0.0666666666666667,-0.0714285714285714,-0.0625,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.0666666666666667,"score_TRI",0.00476190476190476,"?","?","neg.trans","",-0.5,"unknown"
"XAV9T","114","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,8.071,1,"Orth-Sparse","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"XAV9T","114","winter22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,18.215,1,"Orth-Sparse","online-replication","none",-0.0625,1,0.5,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"XAV9T","114","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,6.665,2,"Orth-Sparse","online-replication","none",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"XAV9T","114","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,4.889,1,"Orth-Sparse","online-replication","none",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"XAV9T","114","winter22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,18.019,2,"Orth-Sparse","online-replication","none",0.433333333333333,1,0.666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"XAV9T","114","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,23.468,1,"Orth-Sparse","online-replication","none",-0.0588235294117647,1,0.5,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"XAV9T","114","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EF",FALSE,25.92,2,"Orth-Sparse","online-replication","none",-0.125,1,0.5,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"453NH","115","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,7.48,1,"Orth-Grid","online-replication","none",-0.0769230769230769,1,0.5,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"453NH","115","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,10.609,1,"Orth-Grid","online-replication","none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"453NH","115","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,11.27,1,"Orth-Grid","online-replication","none",0,1,0.5,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"453NH","115","winter22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,124.827,1,"Orth-Grid","online-replication","none",-0.0714285714285714,1,0.5,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"453NH","115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"U",FALSE,122.854,1,"Orth-Grid","online-replication","none",-0.0909090909090909,1,0.5,NA,NA,0.333333333333333,-0.0769230769230769,0.5,NA,0,0,0,0.5,"score_TV_end",NA,NA,1,"score_ORTH",1.09090909090909,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"453NH","115","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,7.767,2,"Orth-Grid","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"453NH","115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,13.43,2,"Orth-Grid","online-replication","none",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"453NH","115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,30.513,1,"Orth-Grid","online-replication","none",-0.0666666666666667,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"453NH","115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,64.194,1,"Orth-Grid","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"453NH","115","winter22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,93.969,1,"Orth-Grid","online-replication","none",-0.0625,1,0.5,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"453NH","115","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,10.493,2,"Orth-Grid","online-replication","none",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"453NH","115","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,7.338,1,"Orth-Grid","online-replication","none",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"453NH","115","winter22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,96.652,2,"Orth-Grid","online-replication","none",0.433333333333333,1,0.666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"453NH","115","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,17.725,1,"Orth-Grid","online-replication","none",-0.0588235294117647,1,0.5,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"453NH","115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EF",FALSE,46.877,2,"Orth-Grid","online-replication","none",-0.125,1,0.5,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"7SHKW","115","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,9.681,1,"Orth-Grid","online-replication","none",-0.0769230769230769,1,0.5,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"7SHKW","115","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,18.172,1,"Orth-Grid","online-replication","none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"7SHKW","115","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,19.68,1,"Orth-Grid","online-replication","none",0,1,0.5,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"7SHKW","115","winter22","asynch","Which shift(s) end at 4 pm?",4,"FU",FALSE,24.544,2,"Orth-Grid","online-replication","none",-0.142857142857143,1,0.423076923076923,NA,NA,-0.153846153846154,-0.142857142857143,-0.142857142857143,NA,0,0,0,-0.142857142857143,"score_TV_start",NA,NA,1,"score_ORTH",1.14285714285714,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"7SHKW","115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"G",FALSE,93.453,1,"Orth-Grid","online-replication","none",-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,NA,NA,0.333333333333333,-0.0769230769230769,0.5,NA,0,0,0,0.5,"score_TV_end",NA,NA,0.5,"score_TVERSKY",0.590909090909091,"Tversky","Tversky","pos.trans","",0.5,"tri-like"
"7SHKW","115","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,11.184,2,"Orth-Grid","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"7SHKW","115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,26.075,2,"Orth-Grid","online-replication","none",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"7SHKW","115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,29.95,1,"Orth-Grid","online-replication","none",-0.0666666666666667,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"7SHKW","115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,13.38,1,"Orth-Grid","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"7SHKW","115","winter22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,39.179,1,"Orth-Grid","online-replication","none",-0.0625,1,0.5,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"7SHKW","115","winter22","asynch","Which shift(s) start at 12pm?",11,"B",FALSE,8.998,1,"Orth-Grid","online-replication","none",-0.0625,0.5,0.25,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0.5,"score_ORTH",0.5625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"7SHKW","115","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,17.698,1,"Orth-Grid","online-replication","none",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"7SHKW","115","winter22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,41.893,2,"Orth-Grid","online-replication","none",0.433333333333333,1,0.666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"7SHKW","115","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,20.389,1,"Orth-Grid","online-replication","none",-0.0588235294117647,1,0.5,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"7SHKW","115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"F",FALSE,35.73,1,"Orth-Grid","online-replication","none",-0.0625,0.5,0.25,NA,NA,-0.0666666666666667,-0.0588235294117647,NA,NA,0,0,0,-0.0588235294117647,"score_TV_start",NA,NA,0.5,"score_ORTH",0.5625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"GKW6O","115","winter22","asynch","Which shift(s) start at 11 am?",1,"CF",FALSE,18.909,2,"Orth-Grid","online-replication","none",0.923076923076923,-0.166666666666667,0.423076923076923,NA,NA,1,0.923076923076923,0.928571428571429,NA,0,0,0,1,"score_TV_max",NA,NA,1,"score_TVERSKY",1.16666666666667,"Tversky","Tversky","pos.trans","",0.5,"tri-like"
