"subject","session","term","condition","q","question","answer","rt","correct","orth_correct","explicit","impasse","axis"
"WQKT9","strategy-connecting","spring18","121","13","meets","EF",40352,1,0,"1","2","Orthogonal-XInside-YFull"
"WQKT9","strategy-connecting","spring18","121","14","endtime","X",12825,1,0,"1","2","Orthogonal-XInside-YFull"
"WQKT9","strategy-connecting","spring18","121","15","midpoint","EFZ",12800,0,0,"1","2","Orthogonal-XInside-YFull"
"ZYASS","strategy-satisficing","spring18","121","1","starttime","O",41172,0,0,"1","2","Orthogonal-XInside-YFull"
"ZYASS","strategy-satisficing","spring18","121","2","starts","E",30848,0,0,"1","2","Orthogonal-XInside-YFull"
"ZYASS","strategy-satisficing","spring18","121","3","meets","AF",18426,0,0,"1","2","Orthogonal-XInside-YFull"
"ZYASS","strategy-satisficing","spring18","121","4","endtime","D",17241,0,0,"1","2","Orthogonal-XInside-YFull"
"ZYASS","strategy-satisficing","spring18","121","5","midpoint","OHJ",32069,0,0,"1","2","Orthogonal-XInside-YFull"
"ZYASS","strategy-satisficing","spring18","121","6","duration","EG",21842,1,1,"1","2","Orthogonal-XInside-YFull"
"ZYASS","strategy-satisficing","spring18","121","7","duration+starts","FB",22758,0,1,"1","2","Orthogonal-XInside-YFull"
"ZYASS","strategy-satisficing","spring18","121","8","duration+contained","FO",46480,0,0,"1","2","Orthogonal-XInside-YFull"
"ZYASS","strategy-satisficing","spring18","121","9","starttime+before+endtime+during","JF",124006,0,0,"1","2","Orthogonal-XInside-YFull"
"ZYASS","strategy-satisficing","spring18","121","10","ends","Z",41440,0,0,"1","2","Orthogonal-XInside-YFull"
"ZYASS","strategy-satisficing","spring18","121","11","starttime","FB",10859,0,1,"1","2","Orthogonal-XInside-YFull"
"ZYASS","strategy-satisficing","spring18","121","12","starts","B",39663,0,1,"1","2","Orthogonal-XInside-YFull"
"ZYASS","strategy-satisficing","spring18","121","13","meets","LH",19301,0,0,"1","2","Orthogonal-XInside-YFull"
"ZYASS","strategy-satisficing","spring18","121","14","endtime","XO",20215,0,0,"1","2","Orthogonal-XInside-YFull"
"ZYASS","strategy-satisficing","spring18","121","15","midpoint","KX",15298,1,0,"1","2","Orthogonal-XInside-YFull"
