"subject","mode","pretty_condition","question","score"
"QB8G8","lab-synch","impasse",8,1
"QB8G8","lab-synch","impasse",9,1
"QB8G8","lab-synch","impasse",10,1
"QB8G8","lab-synch","impasse",11,1
"QB8G8","lab-synch","impasse",12,1
"QB8G8","lab-synch","impasse",13,1
"HH4FP","lab-synch","control",1,0
"HH4FP","lab-synch","control",2,0
"HH4FP","lab-synch","control",3,0
"HH4FP","lab-synch","control",4,0
"HH4FP","lab-synch","control",5,0
"HH4FP","lab-synch","control",6,0
"HH4FP","lab-synch","control",7,0
"HH4FP","lab-synch","control",8,0
"HH4FP","lab-synch","control",9,0
"HH4FP","lab-synch","control",10,0
"HH4FP","lab-synch","control",11,0
"HH4FP","lab-synch","control",12,0
"HH4FP","lab-synch","control",13,0
"7L4J4","lab-synch","control",1,0
"7L4J4","lab-synch","control",2,0
"7L4J4","lab-synch","control",3,0
"7L4J4","lab-synch","control",4,0
"7L4J4","lab-synch","control",5,0
"7L4J4","lab-synch","control",6,0
"7L4J4","lab-synch","control",7,0
"7L4J4","lab-synch","control",8,0
"7L4J4","lab-synch","control",9,0
"7L4J4","lab-synch","control",10,0
"7L4J4","lab-synch","control",11,0
"7L4J4","lab-synch","control",12,0
"7L4J4","lab-synch","control",13,0
"B3OKB","lab-synch","control",1,0
"B3OKB","lab-synch","control",2,0
"B3OKB","lab-synch","control",3,0
"B3OKB","lab-synch","control",4,0
"B3OKB","lab-synch","control",5,0
"B3OKB","lab-synch","control",6,0
"B3OKB","lab-synch","control",7,0
"B3OKB","lab-synch","control",8,1
"B3OKB","lab-synch","control",9,2
"B3OKB","lab-synch","control",10,3
"B3OKB","lab-synch","control",11,4
"B3OKB","lab-synch","control",12,5
"B3OKB","lab-synch","control",13,6
"ZZYXF","lab-synch","impasse",1,0
"ZZYXF","lab-synch","impasse",2,0
"ZZYXF","lab-synch","impasse",3,0
"ZZYXF","lab-synch","impasse",4,0
"ZZYXF","lab-synch","impasse",5,0
"ZZYXF","lab-synch","impasse",6,0
"ZZYXF","lab-synch","impasse",7,0
"ZZYXF","lab-synch","impasse",8,0
"ZZYXF","lab-synch","impasse",9,0
"ZZYXF","lab-synch","impasse",10,0
"ZZYXF","lab-synch","impasse",11,0
"ZZYXF","lab-synch","impasse",12,0
"ZZYXF","lab-synch","impasse",13,0
"8V51R","lab-synch","control",1,0
"8V51R","lab-synch","control",2,0
"8V51R","lab-synch","control",3,0
"8V51R","lab-synch","control",4,0
"8V51R","lab-synch","control",5,0
"8V51R","lab-synch","control",6,0
"8V51R","lab-synch","control",7,0
"8V51R","lab-synch","control",8,0
"8V51R","lab-synch","control",9,0
"8V51R","lab-synch","control",10,0
"8V51R","lab-synch","control",11,0
"8V51R","lab-synch","control",12,0
"8V51R","lab-synch","control",13,0
"R0GKA","lab-synch","impasse",1,0
"R0GKA","lab-synch","impasse",2,1
"R0GKA","lab-synch","impasse",3,2
"R0GKA","lab-synch","impasse",4,3
"R0GKA","lab-synch","impasse",5,4
"R0GKA","lab-synch","impasse",6,5
"R0GKA","lab-synch","impasse",7,6
"R0GKA","lab-synch","impasse",8,7
"R0GKA","lab-synch","impasse",9,8
"R0GKA","lab-synch","impasse",10,9
"R0GKA","lab-synch","impasse",11,9
"R0GKA","lab-synch","impasse",12,10
"R0GKA","lab-synch","impasse",13,11
"1FO1D","lab-synch","impasse",1,0
"1FO1D","lab-synch","impasse",2,0
"1FO1D","lab-synch","impasse",3,0
"1FO1D","lab-synch","impasse",4,1
"1FO1D","lab-synch","impasse",5,1
"1FO1D","lab-synch","impasse",6,1
"1FO1D","lab-synch","impasse",7,1
"1FO1D","lab-synch","impasse",8,2
"1FO1D","lab-synch","impasse",9,2
"1FO1D","lab-synch","impasse",10,2
"1FO1D","lab-synch","impasse",11,3
"1FO1D","lab-synch","impasse",12,4
"1FO1D","lab-synch","impasse",13,5
"GF1FQ","lab-synch","impasse",1,0
"GF1FQ","lab-synch","impasse",2,0
"GF1FQ","lab-synch","impasse",3,0
"GF1FQ","lab-synch","impasse",4,0
"GF1FQ","lab-synch","impasse",5,0
"GF1FQ","lab-synch","impasse",6,0
"GF1FQ","lab-synch","impasse",7,0
"GF1FQ","lab-synch","impasse",8,0
"GF1FQ","lab-synch","impasse",9,0
"GF1FQ","lab-synch","impasse",10,0
"GF1FQ","lab-synch","impasse",11,0
"GF1FQ","lab-synch","impasse",12,0
"GF1FQ","lab-synch","impasse",13,0
"N53LC","lab-synch","control",1,0
"N53LC","lab-synch","control",2,0
"N53LC","lab-synch","control",3,0
"N53LC","lab-synch","control",4,0
"N53LC","lab-synch","control",5,0
"N53LC","lab-synch","control",6,0
"N53LC","lab-synch","control",7,0
"N53LC","lab-synch","control",8,0
"N53LC","lab-synch","control",9,0
"N53LC","lab-synch","control",10,0
"N53LC","lab-synch","control",11,0
"N53LC","lab-synch","control",12,0
"N53LC","lab-synch","control",13,0
"QSGCP","lab-synch","control",1,0
"QSGCP","lab-synch","control",2,0
"QSGCP","lab-synch","control",3,0
"QSGCP","lab-synch","control",4,0
"QSGCP","lab-synch","control",5,0
"QSGCP","lab-synch","control",6,0
"QSGCP","lab-synch","control",7,0
"QSGCP","lab-synch","control",8,0
"QSGCP","lab-synch","control",9,0
"QSGCP","lab-synch","control",10,0
"QSGCP","lab-synch","control",11,0
"QSGCP","lab-synch","control",12,0
"QSGCP","lab-synch","control",13,0
"TX10R","lab-synch","control",1,0
"TX10R","lab-synch","control",2,0
"TX10R","lab-synch","control",3,0
"TX10R","lab-synch","control",4,0
"TX10R","lab-synch","control",5,0
"TX10R","lab-synch","control",6,0
"TX10R","lab-synch","control",7,0
"TX10R","lab-synch","control",8,0
"TX10R","lab-synch","control",9,1
"TX10R","lab-synch","control",10,1
"TX10R","lab-synch","control",11,1
"TX10R","lab-synch","control",12,1
"TX10R","lab-synch","control",13,1
"2BBZ9","lab-synch","control",1,0
"2BBZ9","lab-synch","control",2,0
"2BBZ9","lab-synch","control",3,0
"2BBZ9","lab-synch","control",4,0
"2BBZ9","lab-synch","control",5,0
"2BBZ9","lab-synch","control",6,0
"2BBZ9","lab-synch","control",7,0
"2BBZ9","lab-synch","control",8,0
"2BBZ9","lab-synch","control",9,0
"2BBZ9","lab-synch","control",10,0
"2BBZ9","lab-synch","control",11,0
"2BBZ9","lab-synch","control",12,0
"2BBZ9","lab-synch","control",13,0
"N2UK6","lab-synch","control",1,0
"N2UK6","lab-synch","control",2,0
"N2UK6","lab-synch","control",3,0
"N2UK6","lab-synch","control",4,0
"N2UK6","lab-synch","control",5,0
"N2UK6","lab-synch","control",6,0
"N2UK6","lab-synch","control",7,0
"N2UK6","lab-synch","control",8,0
"N2UK6","lab-synch","control",9,0
"N2UK6","lab-synch","control",10,0
"N2UK6","lab-synch","control",11,0
"N2UK6","lab-synch","control",12,0
"N2UK6","lab-synch","control",13,0
"EFTYS","lab-synch","control",1,0
"EFTYS","lab-synch","control",2,0
"EFTYS","lab-synch","control",3,0
"EFTYS","lab-synch","control",4,0
"EFTYS","lab-synch","control",5,0
"EFTYS","lab-synch","control",6,0
"EFTYS","lab-synch","control",7,0
"EFTYS","lab-synch","control",8,0
"EFTYS","lab-synch","control",9,0
