"subject","mode","pretty_condition","question","score"
"X7HS7","asynch","impasse",6,1
"X7HS7","asynch","impasse",7,1
"X7HS7","asynch","impasse",8,2
"X7HS7","asynch","impasse",9,3
"X7HS7","asynch","impasse",10,4
"X7HS7","asynch","impasse",11,5
"X7HS7","asynch","impasse",12,6
"X7HS7","asynch","impasse",13,7
"UJFX9","asynch","impasse",1,0
"UJFX9","asynch","impasse",2,0
"UJFX9","asynch","impasse",3,0
"UJFX9","asynch","impasse",4,0
"UJFX9","asynch","impasse",5,0
"UJFX9","asynch","impasse",6,0
"UJFX9","asynch","impasse",7,0
"UJFX9","asynch","impasse",8,0
"UJFX9","asynch","impasse",9,0
"UJFX9","asynch","impasse",10,0
"UJFX9","asynch","impasse",11,0
"UJFX9","asynch","impasse",12,0
"UJFX9","asynch","impasse",13,0
"G1GGZ","asynch","impasse",1,0
"G1GGZ","asynch","impasse",2,0
"G1GGZ","asynch","impasse",3,0
"G1GGZ","asynch","impasse",4,0
"G1GGZ","asynch","impasse",5,0
"G1GGZ","asynch","impasse",6,0
"G1GGZ","asynch","impasse",7,0
"G1GGZ","asynch","impasse",8,0
"G1GGZ","asynch","impasse",9,0
"G1GGZ","asynch","impasse",10,0
"G1GGZ","asynch","impasse",11,0
"G1GGZ","asynch","impasse",12,0
"G1GGZ","asynch","impasse",13,0
"7OYPU","asynch","control",1,1
"7OYPU","asynch","control",2,2
"7OYPU","asynch","control",3,3
"7OYPU","asynch","control",4,4
"7OYPU","asynch","control",5,5
"7OYPU","asynch","control",6,6
"7OYPU","asynch","control",7,7
"7OYPU","asynch","control",8,8
"7OYPU","asynch","control",9,9
"7OYPU","asynch","control",10,10
"7OYPU","asynch","control",11,10
"7OYPU","asynch","control",12,11
"7OYPU","asynch","control",13,12
"P189K","asynch","impasse",1,1
"P189K","asynch","impasse",2,2
"P189K","asynch","impasse",3,3
"P189K","asynch","impasse",4,4
"P189K","asynch","impasse",5,4
"P189K","asynch","impasse",6,5
"P189K","asynch","impasse",7,6
"P189K","asynch","impasse",8,7
"P189K","asynch","impasse",9,8
"P189K","asynch","impasse",10,9
"P189K","asynch","impasse",11,10
"P189K","asynch","impasse",12,11
"P189K","asynch","impasse",13,12
"6HUZT","asynch","impasse",1,0
"6HUZT","asynch","impasse",2,1
"6HUZT","asynch","impasse",3,2
"6HUZT","asynch","impasse",4,3
"6HUZT","asynch","impasse",5,4
"6HUZT","asynch","impasse",6,5
"6HUZT","asynch","impasse",7,6
"6HUZT","asynch","impasse",8,7
"6HUZT","asynch","impasse",9,8
"6HUZT","asynch","impasse",10,9
"6HUZT","asynch","impasse",11,10
"6HUZT","asynch","impasse",12,11
"6HUZT","asynch","impasse",13,12
"UN7PD","asynch","control",1,0
"UN7PD","asynch","control",2,0
"UN7PD","asynch","control",3,0
"UN7PD","asynch","control",4,1
"UN7PD","asynch","control",5,2
"UN7PD","asynch","control",6,3
"UN7PD","asynch","control",7,4
"UN7PD","asynch","control",8,5
"UN7PD","asynch","control",9,6
"UN7PD","asynch","control",10,7
"UN7PD","asynch","control",11,8
"UN7PD","asynch","control",12,9
"UN7PD","asynch","control",13,10
"PVRS1","asynch","impasse",1,0
"PVRS1","asynch","impasse",2,0
"PVRS1","asynch","impasse",3,0
"PVRS1","asynch","impasse",4,0
"PVRS1","asynch","impasse",5,0
"PVRS1","asynch","impasse",6,0
"PVRS1","asynch","impasse",7,0
"PVRS1","asynch","impasse",8,0
"PVRS1","asynch","impasse",9,0
"PVRS1","asynch","impasse",10,0
"PVRS1","asynch","impasse",11,0
